date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id
213,43.3789405351,20.6490900267,0.8502556489,6.2994052959,88.8764274801,1011.9910752271,1050.9986665577,6.0374722262,1,2,3
214,10.8722105602,31.7362870531,15.8645986101,5.1866092000,48.9987393749,990.5938559443,283.7152786475,10.9935675050,1,1,3
215,4.4757075125,10.1895582372,7.2313185157,5.3906973451,39.7464599201,1023.8015518403,756.6929110108,10.8756546236,3,1,3
216,55.3998871173,2.7987490141,-0.5465493415,6.5466935259,74.2736763093,1033.8274761274,855.5759329805,13.0812348751,1,2,3
217,47.5340180368,31.3031201655,3.8714997747,6.7032045383,37.7368839682,1037.5075682160,388.2194325893,11.4097030402,1,1,3
218,51.6121197180,2.4574086771,-0.2424034464,9.0971896885,78.6969224337,1011.1790603478,216.7475958555,12.2194793543,1,1,3
219,27.9760692218,21.5822791743,5.7167690026,5.7568077814,56.0566674914,1026.8499469332,637.6265662745,16.3524340522,3,1,3
220,27.8392280060,21.5822791743,5.6532985351,5.8636640419,72.7782708667,1017.7339223029,157.3452461315,11.9095927103,3,1,3
221,52.1667257317,23.4037319908,-3.2270642621,7.1192251346,48.5086042136,1000.9016308309,911.4545881613,17.4277226279,1,2,3
222,30.4908544569,31.8164462473,11.3121691286,6.7629581881,52.7445136441,989.4376360734,1013.9598625986,10.0117751212,1,2,3
223,50.6428396771,21.9359528173,17.3795728870,3.5697305047,42.8360197577,986.1773032081,65.2747678119,4.5972097182,2,1,3
224,47.9008584058,33.2398662684,17.3049968303,2.1997515287,58.2481054665,1031.2431942806,1179.9385397667,11.5694498794,2,2,3
225,28.0186664982,3.4430149648,-3.8573016293,8.4943893434,59.5999939363,993.3736865154,1075.4189140700,0.1754882751,1,2,3
226,26.2815278286,30.6876713570,-1.3910646793,5.2970354981,54.7970242318,1023.5869816441,427.4921461677,4.8318198486,1,1,3
227,50.7499236720,13.2312794351,9.2222950036,0.4898442743,41.7465042121,1014.0786439887,198.1709276490,1.4303139911,2,1,3
228,55.6199081346,34.3721010793,-2.1400247518,2.6389257815,93.9628135787,993.0596088147,551.6910307124,17.2915883485,2,1,3
229,2.8671522875,8.8965734264,4.4506075621,5.7114085970,69.2683077965,996.6103171083,470.0609283425,10.3619397526,3,1,3
230,7.2456075330,28.1930503637,12.9498699974,9.2124281324,70.0037131320,1022.6929677955,590.8880610935,5.9040436053,3,1,3
231,13.4205778962,5.5059790962,1.7011167913,6.5679433515,42.1940721503,1042.4021609843,301.2251953789,6.7487578290,1,1,3
232,7.5948171793,20.8485253693,13.1681436361,1.1580421044,33.4663529266,1027.4699583088,220.7030463148,7.4799291432,3,1,3
233,28.4581953284,20.0564210114,4.2021397020,6.0929187353,83.0227608020,1010.5080941222,1159.4886798067,17.5691194278,3,2,3
234,10.3083769541,27.7951628715,13.8884012609,4.3393809937,91.0660730489,1028.2881618219,926.3103486157,12.3011804918,2,2,3
235,55.2227197529,26.5111795254,-3.5036903806,6.4055794500,59.7255207086,1010.3053207597,103.5299266509,7.9355396594,1,1,3
236,42.6751115903,11.5834886255,9.8531074918,4.2679498287,41.2907258665,1041.5961042839,1058.9654881730,18.3136546296,2,2,3
237,5.4495015774,22.1923840734,-5.9863558797,5.3294241088,56.3581149286,1036.0045039658,950.4127460834,19.9584253613,3,2,3
238,54.8911745004,14.2460633138,-4.6772488371,8.9885416611,88.9970622900,1013.9652199782,210.2996808853,14.8854183484,1,1,3
239,53.2670314369,-0.3855414503,-2.0949959393,6.4479733795,63.3223824871,1022.6484872890,836.1718846111,10.6048843119,1,2,3
240,19.9455507416,34.9459648687,17.1049919654,7.0399890290,67.6910594593,1027.4224867407,984.9945384024,10.6794413313,1,2,3
241,28.0186664982,20.6778959977,3.8714997747,6.1780436668,39.2906383641,1013.4538399633,717.6476219141,6.2973924855,3,1,3
242,27.8392280060,20.6634930122,3.5253260655,6.0929187353,77.5582945272,1046.6679291346,577.1755579440,17.5235672316,3,1,3
243,12.0651697358,28.9539130959,-5.6614519519,7.5744526764,42.8989238564,1018.5037328835,439.4300391662,0.1086299657,1,1,3
244,14.1928908764,22.8012940056,-1.2338549779,5.8022069659,76.0337789726,991.3729060979,1151.3805465774,14.1212404265,1,2,3
245,45.3232167085,31.4763942089,-6.7598552475,4.7967163747,56.1067526422,1024.0704207210,1076.2386477342,18.4970578016,2,2,4
246,27.8392280060,19.0539665283,3.5253260655,5.9664574609,57.3641981290,1026.9570451414,1142.1481804350,18.4625071816,3,2,4
247,41.3347548403,14.4717605875,13.3310113982,6.6468433968,89.2253213280,1013.9472838349,954.0373195205,18.8552125300,1,2,4
248,44.4433132931,-1.2887364598,-3.7751023939,1.9921165719,64.9617336897,1010.0137679488,1161.1372321098,10.6260036945,2,2,4
249,43.2652622619,25.4800200281,9.4921636935,6.4308306153,92.6590858006,997.3174592035,1074.1601873878,8.1412673454,1,2,4
250,27.6597895138,1.5531452452,-2.6445109159,5.1679089612,86.5041425577,1047.3099738416,1010.1997329329,5.8141832302,1,2,4
251,6.9725116451,4.7953854056,-4.0278186787,7.9758404395,45.3146522606,1034.2998984640,615.4333043717,1.0171243668,3,1,4
252,30.8641238051,31.8276559494,-4.5980051242,5.1176451534,58.4939974595,1020.1490973484,480.0045298338,0.8155390848,1,1,4
253,2.3690047988,13.6559580836,8.1456568764,0.9859553344,31.2266623636,982.6262647570,560.1567835177,7.3665946730,3,1,4
254,11.7047553577,8.6016710341,5.6140351652,3.8669256198,59.9713748283,1024.8775453711,946.0813590552,3.0070428353,2,2,4
255,14.9930077827,22.1450845856,16.7870580187,3.8079530335,58.6153513634,1029.6545245309,135.6548422741,7.5294223761,2,1,4
256,6.1733271232,14.0783841309,-6.4008673099,5.9251211179,56.7919260457,1006.0797122519,514.7146272885,18.3283445520,3,1,4
257,1.2089329113,33.4663022443,1.6233455185,5.3231410202,33.0498813377,1047.8099585887,997.3474046813,9.2918902578,3,2,4
258,11.9191279201,24.4639978144,6.8342389584,4.6775741275,93.9119311249,1039.4482167506,347.2268717782,15.3676143956,2,1,4
259,44.4885525515,16.5455535358,7.9554587492,0.6794461595,43.9413679541,989.0639304768,1038.1569375735,13.8818506751,2,2,4
260,31.3854280681,13.2992310593,4.7152909941,1.5142883401,84.3290680089,1011.5541993529,795.3400328514,7.0227227159,2,1,4
261,9.3340195886,34.0761368752,10.2201327058,7.7456826450,85.6784270889,1022.3825404333,974.5388057788,13.3513191854,3,2,4
262,24.7760845089,23.5420695129,-4.6800935639,6.2665685372,35.3901190477,980.6834787958,78.9115893613,2.6544950029,1,1,4
263,30.5920274105,21.8461181024,13.8168807894,8.1332679716,62.9676818969,999.1125560137,522.0253588124,9.2453970852,1,1,4
264,43.1700148509,22.2187957988,17.4869371240,2.7859403203,64.7176907104,1047.1417088551,1153.8049880681,3.1858773937,2,2,4
265,11.2762139225,-0.7530820744,-3.5749201913,7.8895352743,89.3139016445,1017.4753951872,33.2114218657,5.2867978147,1,1,4
266,8.3593861253,13.7365371458,10.4614689838,4.2873513063,43.9729919616,983.1761673809,755.9531112610,9.1165824815,3,1,4
267,27.8392280060,17.4248707802,3.5253260655,5.4607176216,85.4479606307,1019.4582503279,1103.7936409553,18.6843300455,3,2,4
268,27.3894951720,17.4248707802,3.5664120991,5.4607176216,63.2321146181,1044.3322221111,345.3022125513,6.1296682906,3,1,4
269,25.5780140031,29.8861908685,-6.1006131718,1.3818974975,52.6807200442,1039.4672037771,1148.1907676904,17.6126200017,2,2,4
270,9.9621338689,7.8704187117,3.1791523563,7.9025076019,77.5213969088,1018.4995693581,516.1447653180,8.6699282245,3,1,4
271,12.4250913383,34.8733143258,-1.9702411744,7.7915914412,91.2695632735,1026.7872223990,819.0617749061,19.1630389053,1,2,4
272,35.1125428919,29.5112026040,-1.4650954719,2.0288924504,73.1275034578,998.2137197726,889.4348642639,15.9627321779,2,2,4
273,1.6672400182,23.6488896313,16.6421379655,6.9984738239,48.6102384006,1038.9462093407,556.8116449968,3.3249634415,3,1,4
274,28.8977241587,13.9137052284,11.4566061868,5.4586674536,62.3051114041,1047.1561469401,620.3525632922,1.6034801435,1,1,4
275,26.0571042729,16.9624162834,2.6759422790,5.4607176216,43.6938503408,1010.5595516429,731.4032465959,12.8722811384,3,1,4
276,5.8268504452,-0.5265185213,-5.2233829657,8.9382775862,91.0134864022,1018.6582556895,787.3434119661,13.8020232227,3,1,4
277,16.8735429275,15.9710915949,10.0802584957,4.7786125743,88.4276463241,1035.5492523798,727.0877442229,9.3922760387,2,1,4
278,33.9495478390,13.5016387190,5.1367296664,6.7370358789,35.2057153609,991.8856203148,298.4552204632,16.0137886302,1,1,4
279,46.3712784229,4.5889174359,3.9536718418,7.5775898774,44.5753763474,1024.7329241172,849.2218521864,2.3163708005,1,2,4
280,24.0134472090,2.5536124121,-0.6322836613,2.4648738331,33.2431974612,1026.3938327213,188.3378854324,3.0290088483,2,1,4
281,55.3080240020,29.0365233318,9.5590136764,1.9672263684,79.2367480639,1005.4984396713,914.6621254937,4.4667641487,2,2,4
282,44.6635840365,2.5735794355,1.7302206622,7.3304866897,60.7316757551,1044.3216113016,540.9628291888,4.0834376229,1,1,4
283,19.0419407809,17.3908985306,-2.8916413840,9.1144217502,63.4914650195,982.7604163078,476.4615408637,6.5430127814,1,1,4
284,30.8553509351,32.9313139224,9.9480022478,7.9599473553,33.5443449450,998.2439144326,283.1820589326,15.9960243014,1,1,4
285,11.9156363738,1.6440409719,0.5972802050,9.2006197371,86.0633534047,1040.8982442098,797.5723596547,19.6460900922,1,1,4
286,35.5722853698,4.7802568260,-6.2331764195,3.2195978302,70.3680663987,1049.1810724858,843.7026918267,15.0485839392,2,2,4
287,27.5097279674,17.3270765069,2.0563231444,5.3294241088,99.9799537993,1030.9206956854,66.0266075674,0.4761811508,4,1,4
288,5.0947817143,17.4588430299,15.2966853043,4.1775575461,34.6970857198,1017.9844538834,386.5390751734,14.1438389800,3,1,4
289,47.9703195199,28.3945151792,13.3199363799,7.6441975122,35.0091792656,981.0147830876,1147.5757638950,13.8600974974,1,2,4
290,3.0832651962,20.6778959977,0.7919155763,3.3127842087,47.9507324415,988.7371600528,1164.2069720845,0.7169501288,3,2,4
291,25.7283818894,26.1105335351,-0.7512039437,7.7636427950,96.8061584078,1049.5761505116,768.0894756186,15.4042179336,1,1,4
292,25.5304602089,5.8070525229,2.1727322016,1.2495131510,40.1762560355,985.3660624102,63.3977219482,0.2751421396,2,1,4
293,15.0355963624,12.5064795133,11.4611401165,0.8970494033,72.0338695914,1014.7808997741,592.0385280078,11.1337775427,2,1,4
294,30.9845718513,10.3361324428,9.8678477751,7.0589010176,93.7892115247,1039.6250345144,90.5819040849,1.1296867602,1,1,4
295,6.5114270999,13.1342382681,2.0546864331,5.4627677895,48.8918607359,1015.3779751634,567.6295311712,10.3597549548,3,1,4
296,27.7712198384,16.5716547979,2.1145276730,4.9563597284,35.2377494857,1006.1622419295,287.5833813642,6.0338762550,3,1,4
297,43.8888297920,22.8559022125,4.9007488311,3.3410215023,79.2326165940,1031.5926971643,844.3493465124,18.6871013594,2,2,4
298,30.8085802783,35.3383829516,-4.5060677189,7.5287901380,43.3974526401,999.8503034815,93.2990428701,16.0702813714,1,1,4
299,9.8041314842,8.8233781023,-4.5628246135,0.8289992893,77.4077065730,1025.4334762769,172.7693337018,15.5172425480,3,1,4
300,53.1446774054,9.8889482902,-5.7549621353,6.8465714369,63.3488114068,1012.6603571697,489.2039367165,10.2886118254,1,1,4
301,37.2376827276,31.4665186793,9.8229564575,0.7453185025,87.5213935642,1009.5777550348,481.5055130620,0.0641445181,2,1,4
302,33.4199996618,16.5977560600,8.1841220444,0.5605104209,30.0357515362,1031.5168132810,423.8410398862,5.3950869102,2,1,4
303,10.5336025260,27.1137016856,8.2990418848,8.2066661634,88.4118135691,1043.1584443355,996.3654355745,3.7455298533,1,2,4
304,45.9340021608,6.3798046808,0.9169275778,1.8802491021,91.5610133794,1010.0255869637,872.0114210249,7.4874750630,2,2,4
305,18.4806780842,9.2627964374,2.0563231444,0.6676978557,56.5406046423,1014.7047124222,1094.8530750152,16.7807740482,2,2,4
306,52.6803604783,7.9884107564,7.9403072642,8.3627351674,62.7777006390,981.9060112783,1089.2377061931,11.0319605422,1,2,4
307,30.5920274105,16.5455535358,3.9536718418,4.7786125743,39.6390742967,1043.3305921950,877.5129615763,17.9780259921,3,2,4
308,55.0423604456,21.3796131265,5.2078938233,1.3866805332,60.6755114534,983.2758555590,626.0811146425,16.0364315406,2,1,4
309,51.7268840502,17.3270765069,9.8864841355,6.2028116372,90.7285328905,991.3653867965,725.4948810127,18.7235971252,1,1,4
310,27.1192008303,-0.0840430601,-1.1874611072,6.6966377274,52.9017122287,1038.3621276573,686.3333889494,4.5347982100,1,1,4
311,31.5527687721,24.6764826096,5.1279674517,8.6361999655,91.0802780150,1007.2452281826,984.1832798458,2.5107350699,1,2,4
312,42.6125007951,2.3572076516,-2.2032806516,1.6667050216,43.3238492482,988.1064492378,902.7921884712,7.2549984856,2,2,4
313,25.8326807172,17.9565183630,6.6248283061,7.7331779723,86.1415064005,1047.0201062143,318.7927473036,12.4021134470,1,1,4
314,22.1285668441,1.8183416649,-2.8833725441,1.9853093808,41.3635730391,1022.0536002914,993.6772543193,16.8997506454,2,2,4
315,0.8356986610,34.3340679005,9.0724868790,4.7950743034,62.1660942875,1045.9492796178,972.5794867001,8.0118594901,5,2,4
316,38.0808578894,21.9518852390,-5.8054101455,0.5589940608,70.9417342919,1003.2770870551,372.1404786294,1.1795687931,2,1,4
317,30.3207976117,14.9624074427,3.1791523563,5.0074440073,55.3416632784,1042.4645714451,599.1403920272,10.8453791900,3,1,4
318,24.4343172580,34.6556283006,10.2981220327,6.7109365824,34.5564320607,994.4371716571,702.5983406414,11.0938456989,1,1,4
319,27.5097279674,1.8712641370,-0.2088720603,5.7247937563,35.5074319466,1009.6918090281,1130.9443631990,4.2741195241,1,2,4
320,15.4753440498,0.5314175654,0.3429658399,4.7413614725,43.7568607069,1002.1371922725,762.1962245852,5.9628116749,2,1,4
321,53.2965348509,0.7788644531,0.5000622614,9.2677240634,78.2496088794,1044.3201118192,857.4588249176,2.9142278230,1,2,4
322,41.5144916239,0.0715448835,-1.6767526989,7.6488793027,49.9636958370,1026.7787010359,764.7050731683,14.5500869118,1,1,4
323,22.1882284966,33.2064458874,18.2604920529,3.3781008569,71.9568308888,1040.1614872117,735.9507014217,18.6373922650,2,1,4
324,8.1575774453,33.4448806941,10.3709762827,6.0541379188,72.1901458327,1038.3458748861,158.6274738389,5.9048223569,3,1,4
325,37.8011394163,26.2331937943,5.0438375593,0.5753437329,49.8123591915,1018.8399106561,779.7944519242,11.9827460128,2,1,4
326,50.1558272123,35.0637839349,6.1163177641,4.2464580036,58.1649218515,1020.7332298863,1014.4085648878,5.5573031371,2,2,4
327,34.3841561585,33.7919820558,-6.8742489550,5.5158235330,99.8567843513,995.0616014180,884.2245219700,1.4885678132,1,2,4
328,21.9980019638,31.7746952346,-6.3130463151,1.0942321879,34.2127858919,1041.6189744693,375.6010784635,10.9847598958,2,1,4
329,51.1404348480,1.7084545221,-0.9929588904,7.1693210510,96.0934056309,1041.4630505880,23.2214297989,7.6728183160,1,1,4
330,11.2902483183,18.3481627215,13.8905495601,2.8713078315,85.7359471258,1023.8133974883,1187.8599963579,8.1180093592,2,2,4
331,30.8319656067,15.3218554471,3.4603537723,4.9012591554,49.4330069168,1000.4925475573,491.4832515315,16.3641905540,3,1,4
332,11.9079838649,8.5382137795,3.7039215600,0.8528373647,91.5836653936,1028.3634405268,88.4005954212,15.0270041419,2,1,4
333,45.7051355699,29.2572977641,-5.0203441370,8.4844891574,74.1998280093,1039.3890298369,828.9518215328,17.4099239123,1,2,4
334,30.3207976117,3.8731146748,-1.6940618477,2.0500836193,67.3542775583,981.1828098694,68.6043475197,17.7413225996,2,1,4
335,30.3207976117,15.6813034516,3.6688093958,4.7413614725,71.3180009005,1025.6672022843,566.1014928374,12.7974927722,3,1,4
336,38.1084970747,27.4103725166,14.2413945223,0.4516694742,85.0064598391,990.9757072953,134.8656317873,1.1771751154,2,1,1
337,54.0037945959,-0.7438593411,-1.2762562398,3.2206870523,41.6791414577,1037.2162185243,1111.2172617215,15.5080493285,2,2,1
338,11.2392593824,1.2476699621,-0.6108479425,5.9407203866,70.9688557556,1035.5030094559,29.3146433658,5.0222094531,1,1,1
339,30.8684661181,24.2375309322,0.1156243685,0.6360200709,77.9081319748,1012.0296967932,256.2633159722,7.9314880760,2,1,1
340,40.6021008524,-1.1106223406,-3.6763950407,2.3509624308,37.3858043126,1037.6231016750,887.1393976021,1.2191995080,2,2,1
341,17.4842124342,6.6413659192,1.6994586711,2.1289751680,80.5610824291,1015.4184648038,779.7706502124,6.8825408634,2,1,1
342,37.3535975434,29.8867893176,4.4074979562,1.8047143632,46.4205306816,1029.1982769720,733.8362723881,6.5278965176,2,1,1
343,20.6431900778,30.7891530319,-5.5783329022,8.1146547703,48.5467534026,1004.7639501278,786.7761977450,2.3296384483,1,1,1
344,31.0629086017,16.9624162834,4.0557097581,4.4939097380,31.2117434383,1019.6684250477,14.3908573963,19.5776319966,3,1,1
345,38.5315129393,31.6703267240,7.3097356967,7.0008780813,30.0238095602,1035.4130072533,200.4616337083,14.5335361361,1,1,1
346,27.8826501630,0.7006503332,-2.3306992060,1.2246327993,47.2422324825,988.6824828497,250.0375556437,9.0881265512,2,1,1
347,31.1412453521,17.3270765069,4.4074979562,4.1439050932,75.1337904694,991.5243230410,231.6428111483,7.8224215475,3,1,1
348,38.0904429120,7.7234768827,7.0707961069,0.5986697259,47.6166548307,1033.6435372237,269.1792492574,3.6040261845,2,1,1
349,51.0076645833,8.5361709788,5.2621797858,4.1333362887,70.4870516911,1023.3766362757,1120.2655291530,6.4222355395,2,2,1
350,52.8762371466,32.9618135142,14.2267558368,0.6743061249,58.8767625504,1008.3107422873,464.1989451840,1.6498436222,2,1,1
351,31.1412453521,17.3270765069,4.4412195249,4.1439050932,89.0281906406,1035.7822280741,1008.3461359353,9.3608704245,3,2,1
352,41.5210947812,10.3153483315,8.9576435771,6.3938579447,37.3193563980,1023.7114333692,377.4494137566,13.5666578842,1,1,1
353,10.4049560348,14.9624074427,5.1691059954,6.7033795658,91.7957301772,985.5082153724,731.7552227321,0.8950861915,1,3,1
354,27.2374808329,5.2687681710,1.9859143156,6.1730998016,59.9877390065,1046.0558208262,246.7463561249,10.9554888136,1,1,1
355,47.8311523113,13.9522097796,10.3987043742,9.2164044936,96.8348999356,1030.5812324830,789.3037576435,14.9639841703,1,1,1
356,36.4450820082,21.3681648958,16.5731909856,4.1439050932,33.0140545392,1025.5115307542,1161.2878805308,1.5099024205,2,2,1
357,38.4360905330,6.2185534916,4.4412195249,1.7601658134,54.0194508507,1018.7641672974,644.5311577344,17.6945648685,2,1,1
358,33.7649865210,28.3701596504,10.4602584115,2.3440928730,34.7836136052,1047.2837120085,817.0493130995,17.0044912854,2,2,1
359,28.4348200501,25.2609488438,7.8902164224,5.0074440073,41.5815033781,990.2202413372,647.0027023950,17.9665414430,1,1,1
360,16.8190042998,0.2137159488,-2.6437660190,5.6815548143,34.9480066144,1040.1093289524,346.8567119332,2.3381071108,1,1,1
361,19.9026502045,6.4684985267,-0.3257360963,9.3965347291,45.3224129369,1030.8358426348,412.0116678367,6.6752571342,1,1,1
362,29.0159036490,11.8624743840,9.6545833268,0.7236200737,80.9615842532,1013.6683085745,489.0291093416,7.5811878855,2,1,1
363,1.1228513557,5.7785838507,2.6500745731,5.5734380617,76.8503127857,985.5034035856,657.8755747733,16.3833207240,3,3,1
364,41.2876895576,30.2351556567,3.2167859846,6.8619370153,47.0430909665,1040.3430763446,212.6925318762,5.2663412528,1,1,1
365,33.5482625973,15.6813034516,-4.1323797032,0.5223481864,83.9375010001,1027.8039844890,8.7222980053,11.3680952641,2,1,1
366,16.8244682054,7.7604520642,2.8004943533,7.8391021063,51.7128014273,1010.8991287723,474.2487371921,16.3756197209,1,1,1
367,1.2107097607,25.9625283304,12.3635874833,9.2174692557,84.1961589381,999.4015784730,352.7753706716,16.5596598375,3,1,1
368,31.1412453521,11.9955496763,7.7249323880,3.5549793796,46.2478178835,1039.1641354624,377.1077986317,10.9389352715,2,1,1
